Surname,Region
ლომინაშვილი,იმერეთი
ლომინეიშვილი,იმერეთი
ლომიძე,იმერეთი
ლომსაძე,იმერეთი
ლომსიანიძე,იმერეთი
ლომჯარია,იმერეთი
ლონთაძე,იმერეთი
ლორთქიფანიძე,იმერეთი
ლორია,იმერეთი
ლოსაბერიძე,იმერეთი
ლოფსიანიძე,იმერეთი
ლოჩოშვილი,იმერეთი
ლურსმანაშვილი,იმერეთი
ლურსმანიძე,იმერეთი
ლუტიძე,იმერეთი
მაგრაქველიძე,იმერეთი
მაკარიძე,იმერეთი
მაკასარაშვილი,იმერეთი
მაისაძე,იმერეთი
მაისურაძე,იმერეთი
მაკალათია,იმერეთი
მაკასარაშვილი,იმერეთი
მალაზონია,იმერეთი
მალაღურაძე,იმერეთი
მალაღიროძე,იმერეთი
მალიძე,იმერეთი
მამაგეიშვილი,იმერეთი
მამარდაშვილი,იმერეთი
მამასახლისი,იმერეთი
მამაცაშვილი,იმერეთი
მამისეიშვილი,იმერეთი
მამრიკიშვილი,იმერეთი
მამულაშვილი,იმერეთი
მამფორია,იმერეთი
მანაგაძე,იმერეთი
მანანია,იმერეთი
მანელაძე,იმერეთი
მანფორია,იმერეთი
მანჩხაშვილი,იმერეთი
მანჯავიძე,იმერეთი
მანჯაიშვილი,იმერეთი
მანჯგალაძე,იმერეთი
მანჯიშვილი,იმერეთი
მარგველაშვილი,იმერეთი
მარდალეიშვილი,იმერეთი
მარინაშვილი,იმერეთი
მარტაძე,იმერეთი
მარუაშვილი,იმერეთი
მარღანია,იმერეთი
მარჯანიშვილი,იმერეთი
მარჯანოვი,იმერეთი
მასხარაშვილი,იმერეთი
მატარაძე,იმერეთი
მაქაძე,იმერეთი
მაღლაკელიძე,იმერეთი
მაღლაფერიძე,იმერეთი
მაღლაქველიძე,იმერეთი
მაღრაძე,იმერეთი
მაღულავა,იმერეთი
მაღულარია,იმერეთი
მაშავა,იმერეთი
მაშანეიშვილი,იმერეთი
მაჩაიძე,იმერეთი
მაჩალაძე,იმერეთი
მაჩაჩიძე,იმერეთი
მაჩიტაძე,იმერეთი
მაჩიტიძე,იმერეთი
მაცაბერიძე,იმერეთი
მაცარიძე,იმერეთი
მაცხოვრიშვილი,იმერეთი
მაწკეპლაძე,იმერეთი
მაჭავარიანი,იმერეთი
მაჭარაშვილი,იმერეთი
მაჭარაძე,იმერეთი
მაჭუტაძე,იმერეთი
მახათაძე,იმერეთი
მახარაშვილი,იმერეთი
მახარაძე,იმერეთი
მახარეიშვილი,იმერეთი
მახარიაშვილი,იმერეთი
მახარობლაძე,იმერეთი
მახარობლიძე,იმერეთი
მახვილაძე,იმერეთი
მახვილიძე,იმერეთი
მახვილოძე,იმერეთი
მგალობლიშვილი,იმერეთი
მგელაძე,იმერეთი
მდევაძე,იმერეთი
მდივანი,იმერეთი
მდივნიშვილი,იმერეთი
მდინარაძე,იმერეთი
მებუკე,იმერეთი
მებურიშვილი,იმერეთი
მეგენეიშვილი,იმერეთი
მეგრელი,იმერეთი
მეგრელიშვილი,იმერეთი
მეიფარიანი,იმერეთი
მელაშვილი,იმერეთი
მელაძე,იმერეთი
მელივაძე,იმერეთი
მელუა,იმერეთი
მელქაძე,იმერეთი
მემანიშვილი,იმერეთი
მემარნიშვილი,იმერეთი
მენაბდე,იმერეთი
მენაფირე,იმერეთი
მენგრელი,იმერეთი
მენგრელიშვილი,იმერეთი
მერკვილაძე,იმერეთი
მერკვილაშვილი,იმერეთი
მერკვილიშვილი,იმერეთი
მესირიძე,იმერეთი
მესხეურიძე,იმერეთი
მესხი,იმერეთი
მესხიშვილი,იმერეთი
მესხორაძე,იმერეთი
მეტონიძე,იმერეთი
მეტრეველი,იმერეთი
მეფარიშვილი,იმერეთი
მეფარიძე,იმერეთი
მეშელიშვილი,იმერეთი
მექვაბიძე,იმერეთი
მეძმარიაშვილი,იმერეთი
მეჯავიძე,იმერეთი
მიდაძე,იმერეთი
მიდიაშვილი,იმერეთი
მითათიშვილი,იმერეთი
მილორავა,იმერეთი
მიმინაშვილი,იმერეთი
მინანაშვილი,იმერეთი
მინაშვილი,იმერეთი
მინაძე,იმერეთი
მინდაძე,იმერეთი
მინდეიშვილი,იმერეთი
მინდელაშვილი,იმერეთი
მინდიაშვილი,იმერეთი
მიროლავა,იმერეთი
მიროტაძე,იმერეთი
მიქაბაძე,იმერეთი
მიქაბერიძე,იმერეთი
მიქატაძე,იმერეთი
მიქაუტიძე,იმერეთი
მიქაშავიძე,იმერეთი
მიქაცაძე,იმერეთი
მიქაძე,იმერეთი
მიქელაძე,იმერეთი
მიქელთაძე,იმერეთი
მიქელეიშვილი,იმერეთი
მურადაშვილი,იმერეთი
მურთაძე,იმერეთი
მურუსიძე,იმერეთი
მუსერიძე,იმერეთი
მუსირიძე,იმერეთი
მუშკუდიანი,იმერეთი
მუხურაძე,იმერეთი
მუჯირი,იმერეთი
მღვდელაძე,იმერეთი
მშვენიერაძე,იმერეთი
მშვენიერიძე,იმერეთი
მშვიდობაძე,იმერეთი
მშვილდაძე,იმერეთი
მცხვარაძე,იმერეთი
მცხოვრებაძე,იმერეთი
მოსეშვილი,იმერეთი
მოსია,იმერეთი
მოსიაშვილი,იმერეთი
მოსიძე,იმერეთი
მოუბანიძე,იმერეთი
მოცრაძე,იმერეთი
მოწერელია,იმერეთი
მოწონელიძე,იმერეთი
მოწყობილი,იმერეთი
მჟავანაძე,იმერეთი
მჟავია,იმერეთი
მჟავიძე,იმერეთი
მჟალაძე,იმერეთი
მსხელაძე,იმერეთი
მსხვილაძე,იმერეთი
მასხვილიძე,იმერეთი
მსხილაძე,იმერეთი
მსხრიკაძე,იმერეთი
მიქიაშვილი,იმერეთი
მიქოშვილი,იმერეთი
მიშველაძე,იმერეთი
მიშველიძე,იმერეთი
მიხელიძე,იმერეთი
მოგელაძე,იმერეთი
მოდებაძე,იმერეთი
მოლარიშვილი,იმერეთი
მორჩაძე,იმერეთი
მორჩიაშვილი,იმერეთი
მორჩილაძე,იმერეთი
მოსავლიძე,იმერეთი
მოსეთელია,იმერეთი
მუმლაძე,იმერეთი
მწყერაშვილი,იმერეთი
მჭედლიშვილი,იმერეთი
მჭედლიძე,იმერეთი
მჭედელიძე,იმერეთი
მჭელიშვილი,იმერეთი
მჭელიძე,იმერეთი
მხეიშვილი,იმერეთი
მხეიძე,იმერეთი
მხეცაძე,იმერეთი
მხატვრიშვილი,იმერეთი
ნადირაშვილი,იმერეთი
ნადირაძე,იმერეთი
ნავაძე,იმერეთი
ნათიძე,იმერეთი
ნაკაიძე,იმერეთი
ნალბანდოვი,იმერეთი
ნამგალაძე,იმერეთი
ნამიჭეიშვილი,იმერეთი
ნამჩევაძე,იმერეთი
ნანაბაძე,იმერეთი
ნანაძე,იმერეთი
ნანეიშვილი,იმერეთი
ნანიკაშვილი,იმერეთი
ნანიტაშვილი,იმერეთი
ნანობაძე,იმერეთი
ნარეშელაშვილი,იმერეთი
ნარსია,იმერეთი
ნარჩემაშვილი,იმერეთი
ნარჩომაშვილი,იმერეთი
ნასარეია,იმერეთი
ნასია,იმერეთი
ნასიძე,იმერეთი
ნასრაძე,იმერეთი
ნატრიაშვილი,იმერეთი
ნაფეტვარიძე,იმერეთი
ნაფჩავაძე,იმერეთი
ნაცადაძე,იმერეთი
ნაცვალაძე,იმერეთი
ნაცვალოვი,იმერეთი
ნაცვლაძე,იმერეთი
ნაცვლიშვილი,იმერეთი
ნაწბაშვილი,იმერეთი
ნებიერაძე,იმერეთი
ნებსიწვერიძე,იმერეთი
ნებიერიძე,იმერეთი
ნეიფარიანი,იმერეთი
ნეკაძე,იმერეთი
ნემსაძე,იმერეთი
ნემსიწვერიძე,იმერეთი
ნერგაძე,იმერეთი
ნეფარიშვილი,იმერეთი
ნეფარიძე,იმერეთი
ნეფსაძე,იმერეთი
ნეფსიწვერიძე,იმერეთი
ნიკასტაშვილი,იმერეთი
ნიკაჭაძე,იმერეთი
ნიკოლაიშვილი,იმერეთი
ნიკოლაძე,იმერეთი
ნიკოლეიშვილი,იმერეთი
ნიკურაძე,იმერეთი
ნინიკაშვილი,იმერეთი
ნინიძე,იმერეთი
ნინუა,იმერეთი
ნიორაძე,იმერეთი
ნიჟარაძე,იმერეთი
ნიქაბაძე,იმერეთი
ნიქაბერიძე,იმერეთი
ნიშნიანიძე,იმერეთი
ნოზაძე,იმერეთი
ნოსაბერიძე,იმერეთი
ნოსელიძე,იმერეთი
ნუქაშვილი,იმერეთი
ნუქიფი,იმერეთი
ნუქიფიშვილი,იმერეთი
ნუცუბიძე,იმერეთი
ოქროჭელიძე,იმერეთი
ობოლაძე,იმერეთი
ოდიკაძე,იმერეთი
ოდილავაძე,იმერეთი
ოდილაძე,იმერეთი
ოდილიძე,იმერეთი
ოთარაშვილი,იმერეთი
ოკრიბელაშვილი,იმერეთი
ომიაძე,იმერეთი
ორაგველიძე,იმერეთი
ორახელაშვილი,იმერეთი
ორბელაძე,იმერეთი
ორთოიძე,იმერეთი
ორმოცაძე,იმერეთი
ორჯონიკიძე,იმერეთი
ოსანაძე,იმერეთი
ოსაძე,იმერეთი
ოსეფაიშვილი,იმერეთი
ოსეფეიშვილი,იმერეთი
ოსინავა,იმერეთი
ოსტარიშვილი,იმერეთი
ოტიაშვილი,იმერეთი
ოქროაძე,იმერეთი
ოქრომჭედლიძე,იმერეთი
ოქრუაძე,იმერეთი
ოყრეშიძე,იმერეთი
ოჩხიკიძე,იმერეთი
ოცხელი,იმერეთი
პავლაძე,იმერეთი
პაიკიძე,იმერეთი
პაიჭაძე,იმერეთი
პაპალაძე,იმერეთი
პაპაშვილი,იმერეთი
პაპიაშვილი,იმერეთი
პაპიძე,იმერეთი
პატარელია,იმერეთი
პატარიძე,იმერეთი
პაქსაშვილი,იმერეთი
პერანიძე,იმერეთი
პერტია,იმერეთი
პეტევა,იმერეთი
პეტრიაშვილი,იმერეთი
პირველაშვილი,იმერეთი
პიტნავა,იმერეთი
პურიშვილი,იმერეთი
ჟვანია,იმერეთი
ჟიშქარიანი,იმერეთი
ჟოჟოლაძე,იმერეთი
ჟოჟოლიანი,იმერეთი
ჟოჟუაძე,იმერეთი
ჟორჟოლაძე,იმერეთი
ჟორჟოლიანი,იმერეთი
ჟღენტი,იმერეთი
ჟღერაია,იმერეთი
ჟღერია,იმერეთი
რაზმაძე,იმერეთი
რამიაშვილი,იმერეთი
რამინაშვილი,იმერეთი
რამინიშვილი,იმერეთი
რამინოვი,იმერეთი
რამიშვილი,იმერეთი
რატიანი,იმერეთი
რატიძე,იმერეთი
რაჭველი,იმერეთი
რევაზიშვილი,იმერეთი
რევისშვილი,იმერეთი
რთველაძე,იმერეთი
რიჟამაძე,იმერეთი
რობაქიძე,იმერეთი
რობაძე,იმერეთი
როინიშვილი,იმერეთი
რორუა,იმერეთი
როსტიაშვილი,იმერეთი
როფაქიძე,იმერეთი
როხვაძე,იმერეთი
რურუა,იმერეთი
რურძულაძე,იმერეთი
რუსაძე,იმერეთი
რუსიშვილი,იმერეთი
რუსიშვილოვი,იმერეთი
რუხაძე,იმერეთი
რუხვაშვილი,იმერეთი
რუხვაძე,იმერეთი
სადაბაძე,იმერეთი
სადუნიშვილი,იმერეთი
სადღობელაშვილი,იმერეთი
სათანია,იმერეთი
სათირიშვილი,იმერეთი
საითიძე,იმერეთი
საკანდელიძე,იმერეთი
სალაია,იმერეთი
სალდაძე,იმერეთი
სალარიძე,იმერეთი
სალაძე,იმერეთი
სალდაძე,იმერეთი
სამაკაშვილი,იმერეთი
სამანიშვილი,იმერეთი
სამდოხაძე,იმერეთი
სამთელაძე,იმერეთი
სამყურაშვილი,იმერეთი
სამხარაძე,იმერეთი
სანადირაძე,იმერეთი
სანაძე,იმერეთი
სანდუხაძე,იმერეთი
სანებლიძე,იმერეთი
სანთებლიძე,იმერეთი
სანიკიანი,იმერეთი
სანიკიძე,იმერეთი
სანოძე,იმერეთი
საპანაძე,იმერეთი
სარავა,იმერეთი
სარალიძე,იმერეთი
სარდალაშვილი,იმერეთი
სარდანაძე,იმერეთი
სარდანიშვილი,იმერეთი
სარიშვილი,იმერეთი
სართანია,იმერეთი
საღარაძე,იმერეთი
საღარეიშვილი,იმერეთი
საღირაშვილი,იმერეთი
საღრიშვილი,იმერეთი
საყვარელიძე,იმერეთი
საცერაძე,იმერეთი
სახამბერიძე,იმერეთი
სახვაძე,იმერეთი
სახელაშვილი,იმერეთი
სახეჩიძე,იმერეთი
სახტარაძე,იმერეთი
სახუაძე,იმერეთი
სებისკვერაძე,იმერეთი
სებუა,იმერეთი
სვანაძე,იმერეთი
სვანი,იმერეთი
სვანიშვილი,იმერეთი
სვანიძე,იმერეთი
სვიანაძე,იმერეთი
სვილამანიძე,იმერეთი
სვიმონიშვილი,იმერეთი
სვინტრაძე,იმერეთი
სთურუა,იმერეთი
სიბილაძე,იმერეთი
სიბლაძე,იმერეთი
სიგუა,იმერეთი
სიდამონიძე,იმერეთი
სილაგაძე,იმერეთი
სილაკაძე,იმერეთი
სილაქონიძე,იმერეთი
სიკინჭალაშვილი,იმერეთი
სიკუნდარიძე,იმერეთი
სიმონეიშვილი,იმერეთი
სიმონია,იმერეთი
სიმონიძე,იმერეთი
სიმოურიძე,იმერეთი
სიმსივე,იმერეთი
სინატაშვილი,იმერეთი
სინაურიძე,იმერეთი
სიორიძე,იმერეთი
სიპატიანიძე,იმერეთი
სირაძე,იმერეთი
სირბილაძე,იმერეთი
სირდაძე,იმერეთი
სისვაძე,იმერეთი
სიხარულიძე,იმერეთი
სორმაგაძე,იმერეთი
სორტია,იმერეთი
სოსელია,იმერეთი
სოფრომაძე,იმერეთი
სოხანეიშვილი,იმერეთი
სოხვაძე,იმერეთი
სტეფანიძე,იმერეთი
სტურიძე,იმერეთი
სტურუა,იმერეთი
სუთიძე,იმერეთი
სულაბერიძე,იმერეთი
სულავა,იმერეთი
სულაკაძე,იმერეთი
სულამანიძე,იმერეთი
სულაქველიძე,იმერეთი
სულაქვერიძე,იმერეთი
სულაძე,იმერეთი
სულიაშვილი,იმერეთი
სულოძე,იმერეთი
სულუხია,იმერეთი
სუმბაძე,იმერეთი
სუპატაშვილი,იმერეთი
სურაქველიძე,იმერეთი
სურგულაძე,იმერეთი
სურღულაძე,იმერეთი
სუსარეიშვილი,იმერეთი
სუსარია,იმერეთი
სუქნიძე,იმერეთი
სუხიაშვილი,იმერეთი
სხილაძე,იმერეთი
სხირტლაძე,იმერეთი
ტაბატაძე,იმერეთი
ტაბეშაძე,იმერეთი
ტაბიძე,იმერეთი
ტაბუცაძე,იმერეთი
ტალაბაძე,იმერეთი
ტალახაძე,იმერეთი
ტაპატაძე,იმერეთი
ტატაშიძე,იმერეთი
ტაფაძე,იმერეთი
ტერელაძე,იმერეთი
ტეფნაძე,იმერეთი
ტვილდიანი,იმერეთი
ტკეციშვილი,იმერეთი
ტოგონიძე,იმერეთი
ტონია,იმერეთი
ტორაძე,იმერეთი
ტორონჯაძე,იმერეთი
ტოროშელიძე,იმერეთი
ტოფაძე,იმერეთი
ტოხვაძე,იმერეთი
ტრაპაიძე,იმერეთი
ტრაპეიძე,იმერეთი
ტუკვაძე,იმერეთი
ტურაბელიძე,იმერეთი
ტურძილაძე,იმერეთი
ტუსკაძე,იმერეთი
ტუღუში,იმერეთი
ტყაბლაძე,იმერეთი
ტყავაძე,იმერეთი
ტყავძველიძე,იმერეთი
ტყემალაძე,იმერეთი
ტყეშელაშვილი,იმერეთი
ტყეშელიაძე,იმერეთი
უბლელიძე,იმერეთი
უგლავა,იმერეთი
უგრეხელიძე,იმერეთი
უგულავა,იმერეთი
უდიაშვილი,იმერეთი
უზნაძე,იმერეთი
უთქმელიძე,იმერეთი
უკლება,იმერეთი
უნაგურა,იმერეთი
უნწელია,იმერეთი
ურგებლიძე,იმერეთი
ურთქმელიძე,იმერეთი
ურიდია,იმერეთი
ურიათმყოფელი,იმერეთი
ურიშაძე,იმერეთი
ურუშაძე,იმერეთი
ურჯუკიძე,იმერეთი
უფლისაშვილი,იმერეთი
უღრელიძე,იმერეთი
უღურელიძე,იმერეთი
უყრეშიძე,იმერეთი
უშვერიძე,იმერეთი
უჩაძე,იმერეთი
ფაილაძე,იმერეთი
ფაილოძე,იმერეთი
ფაიქიძე,იმერეთი
ფალავანდიშვილი,იმერეთი
ფალავანდოვი,იმერეთი
ფანქველაშვილი,იმერეთი
ფანჩვიძე,იმერეთი
ფანჩიძე,იმერეთი
ფანჩულიძე,იმერეთი
ფანჩურიძე,იმერეთი
ფანცულაია,იმერეთი
ფანცულეია,იმერეთი
ფანცულია,იმერეთი
ფანცურეიშვილი,იმერეთი
ფანცურია,იმერეთი
ფანცხავა,იმერეთი
ფანჯარაძე,იმერეთი
ფართლაძე,იმერეთი
ფარულავა,იმერეთი
ფარულია,იმერეთი
ფარქოსაძე,იმერეთი
ფარცვანია,იმერეთი
ფარცხალაძე,იმერეთი
ფაშკვიძე,იმერეთი
ფაჩუაშვილი,იმერეთი
ფაცურეიშვილი,იმერეთი
ფახურიძე,იმერეთი
ფელიძე,იმერეთი
ფერაძე,იმერეთი
ფესვიანიძე,იმერეთი
ფესტვენიძე,იმერეთი
ფეტვაძე,იმერეთი
ფიოლია,იმერეთი
ფირანაშვილი,იმერეთი
ფირცხალავა,იმერეთი
ფირცხალაშვილი,იმერეთი
ფიფინაშვილი,იმერეთი
ფიფინოვი,იმერეთი
ფირცხალაშვილი,იმერეთი
ფორჩხიძე,იმერეთი
ფოფხაძე,იმერეთი
ფოჩხაძე,იმერეთი
ფოჩხიძე,იმერეთი
ფოცხვერაშვილი,იმერეთი
ფოცხვერია,იმერეთი
ფრანგიშვილი,იმერეთი
ფრუიძე,იმერეთი
ფუთურიძე,იმერეთი
ფუთქარაძე,იმერეთი
ფულარიანი,იმერეთი
ფურიძე,იმერეთი
ფურცხვანიძე,იმერეთი
ფურცელძე,იმერეთი
ფუტკარაძე,იმერეთი
ფცქიალაძე,იმერეთი
ფხაკაძე,იმერეთი
ფხალაძე,იმერეთი
ქაბზიანიძე,იმერეთი
ქაბზინაძე,იმერეთი
ქადაგიძე,იმერეთი
ქავზინაძე,იმერეთი
ქავთარაძე,იმერეთი
ქავთარია,იმერეთი
ქათამაძე,იმერეთი
ქამუშაძე,იმერეთი
ქანდავაძე,იმერეთი
ქანდარია,იმერეთი
ქარაბაკი,იმერეთი
ქართველი,იმერეთი
ქართველიშვილი,იმერეთი
ქარქაშაძე,იმერეთი
ქარჩხაძე,იმერეთი
ქარცაძე,იმერეთი
ქასრაშვილი,იმერეთი
ქასრაძე,იმერეთი
ქაფიანიძე,იმერეთი
ქაშაკაშვილი,იმერეთი
ქაშიბაძე,იმერეთი
ქაშიპაძე,იმერეთი
ქაცარავა,იმერეთი
ქაცარიძე,იმერეთი
ქაჯაია,იმერეთი
ქებაძე,იმერეთი
ქებულაძე,იმერეთი
ქელბაქიანი,იმერეთი
ქელბახაძე,იმერეთი
ქემერტელაძე,იმერეთი
ქემეტელიძე,იმერეთი
ქემოკლიძე,იმერეთი
ქერია,იმერეთი
ქერცაძე,იმერეთი
ქვათაძე,იმერეთი
ქვათელაძე,იმერეთი
ქვარიანი,იმერეთი
ქვარქვალიძე,იმერეთი
ქვაჩაკიძე,იმერეთი
ქველაძე,იმერეთი
ქველიაშვილი,იმერეთი
ქველიძე,იმერეთი
ქვერაია,იმერეთი
ქვირია,იმერეთი
ქიმაძე,იმერეთი
ქიმუცაძე,იმერეთი
ქიოტიშვილი,იმერეთი
ქირავა,იმერეთი
ქირათელიძე,იმერეთი
ქიშმარია,იმერეთი
ქლიბაძე,იმერეთი
ქობალია,იმერეთი
ქობალიანი,იმერეთი
ქობულაშვილი,იმერეთი
ქობულაძე,იმერეთი
ქობულია,იმერეთი
ქობულოვი,იმერეთი
ქომეთიანი,იმერეთი
ქონდარაძე,იმერეთი
ქორიშვილი,იმერეთი
ქორიძე,იმერეთი
ქორქაშვილი,იმერეთი
ქორქიევი,იმერეთი
ქოქოსაძე,იმერეთი
ქოჩაძე,იმერეთი
ქოჩეჩაშვილი,იმერეთი
ქოჩიაშვილი,იმერეთი
ქოჩლაძე,იმერეთი
ქუთათელაძე,იმერეთი
ქუთელია,იმერეთი
ქურდავანიძე,იმერეთი
ქურდაძე,იმერეთი
ქურდიანი,იმერეთი
ქურდოვანიძე,იმერეთი
ქურცაძე,იმერეთი
ქურციკიძე,იმერეთი
ქუქალია,იმერეთი
ქუცურიძე,იმერეთი
ღადუა,იმერეთი
ღავთაძე,იმერეთი
ღალაძე,იმერეთი
ღამბაშიძე,იმერეთი
ღარაძე,იმერეთი
ღარინეიშვილი,იმერეთი
ღაღანიძე,იმერეთი
ღაჭავა,იმერეთი
ღერდელაძე,იმერეთი
ღვალაძე,იმერეთი
ღვანიძე,იმერეთი
ღვდელაძე,იმერეთი
ღვდელიძე,იმერეთი
ღვიმცაძე,იმერეთი
ღვინერია,იმერეთი
ღვინეფაძე,იმერეთი
ღვინიანიძე,იმერეთი
ღვინცაძე,იმერეთი
ღვინჯილია,იმერეთი
ღიბრაძე,იმერეთი
ღვინტიბიძე,იმერეთი
ღირდალაძე,იმერეთი
ღლონტი,იმერეთი
ღომღაძე,იმერეთი
ღონღაძე,იმერეთი
ღოღობერიძე,იმერეთი
ღრუბელაშვილი,იმერეთი
ღუბელეიშვილი,იმერეთი
ღუდინიძე,იმერეთი
ღულაძე,იმერეთი
ღუნწკეია,იმერეთი
ღურბელეიშვილი,იმერეთი
ღურწკაია,იმერეთი
ღურწკეია,იმერეთი
ღუღუნიშვილი,იმერეთი
ყუბუსიძე,იმერეთი
ყაველაშვილი,იმერეთი
ყავილაშვილი,იმერეთი
ყავლაშვილი,იმერეთი
ყაზაიშვილი,იმერეთი
ყაზნარაშვილი,იმერეთი
ყანჩაველი,იმერეთი
ყანჩაყაძე,იმერეთი
ყანჩაშვილი,იმერეთი
ყენია,იმერეთი
ყვავაძე,იმერეთი
ყვიბრაძე,იმერეთი
ყვინჩია,იმერეთი
ყვინცარიძე,იმერეთი
ყვიცარიძე,იმერეთი
ყიზილბასისშვილი,იმერეთი
ყინჩიყიძე,იმერეთი
ყიფიანი,იმერეთი
ყიფშიძე,იმერეთი
ყიფჩიძე,იმერეთი
ყლარტეიშვილი,იმერეთი
ყლაჯეიშვილი,იმერეთი
ყობიაშვილი,იმერეთი
ყოჩივარი,იმერეთი
ყრუაშვილი,იმერეთი
ყუბანეიშვილი,იმერეთი
ყუბანოვი,იმერეთი
ყუბერაძე,იმერეთი
ყურავა,იმერეთი
ყურუა,იმერეთი
ყუფარაძე,იმერეთი
შავაძე,იმერეთი
შავგულიძე,იმერეთი
შავიანიძე,იმერეთი
შავიძე,იმერეთი
შავლაყაძე,იმერეთი
შავლაძე,იმერეთი
შავრაშიძე,იმერეთი
შათირიშვილი,იმერეთი
შალაბერიძე,იმერეთი
შალამბერიძე,იმერეთი
შალიკაშვილი,იმერეთი
შალიკიანი,იმერეთი
შამათავა,იმერეთი
შამანაძე,იმერეთი
შანიძე,იმერეთი
შაორშაძე,იმერეთი
შარაბაძე,იმერეთი
შარაბიძე,იმერეთი
შარაშენიძე,იმერეთი
შარაშიძე,იმერეთი
შარვაშიძე,იმერეთი
შარვაძე,იმერეთი
შარიკავა,იმერეთი
შარიქაძე,იმერეთი
შაქარაშვილი,იმერეთი
შაქარეიშვილი,იმერეთი
შაშიაშვილი,იმერეთი
შელია,იმერეთი
შენაბარაძე,იმერეთი
შენგელია,იმერეთი
შერაზენიძე,იმერეთი
შერაძენიძე,იმერეთი
შერგელაშვილი,იმერეთი
შერგილაშვილი,იმერეთი
შერეკილაძე,იმერეთი
შეყლაშვილი,იმერეთი
შეყრილაშვილი,იმერეთი
შეყრილაძე,იმერეთი
შეწირულიძე,იმერეთი
შვანგირაძე,იმერეთი
შველიაშვილი,იმერეთი
შველიძე,იმერეთი
შილაკაძე,იმერეთი
შოვნაძე,იმერეთი
შოთაძე,იმერეთი
შონვაძე,იმერეთი
შტერაძე,იმერეთი
შუაკიძე,იმერეთი
შუბაშვილი,იმერეთი
შუბითიძე,იმერეთი
შუბლაძე,იმერეთი
შუკაკიძე,იმერეთი
შუღლაძე,იმერეთი
შხიანი,იმერეთი
ჩაბიჩაძე,იმერეთი
ჩაბრაძე,იმერეთი
ჩაგუნავა,იმერეთი
ჩავჩიძე,იმერეთი
ჩაკვეტაძე,იმერეთი
ჩალაძე,იმერეთი
ჩალფანოვი,იმერეთი
ჩალხაშვილი,იმერეთი
ჩამჩიძე,იმერეთი
ჩანთაძე,იმერეთი
ჩანტლაძე,იმერეთი
ჩარგეიშვილი,იმერეთი
ჩარექიშვილი,იმერეთი
ჩარექოვი,იმერეთი
ჩარკვიანი,იმერეთი
ჩაფიჩაძე,იმერეთი
ჩაფიძე,იმერეთი
ჩაფჩიძე,იმერეთი
ჩაქვაძე,იმერეთი
ჩაჩანიძე,იმერეთი
ჩაჩიბაია,იმერეთი
ჩაჩუა,იმერეთი
ჩახავა,იმერეთი
ჩახუნაშვილი,იმერეთი
ჩახუნოვი,იმერეთი
ჩერგეზიანი,იმერეთი
ჩერგლაძე,იმერეთი
ჩერქეზიშვილი,იმერეთი
ჩერქეიძე,იმერეთი
ჩერჩელაშვილი,იმერეთი
ჩეჩელაშვილი,იმერეთი
ჩიბურდანიძე,იმერეთი
ჩიგოგაძე,იმერეთი
ჩიგოგიძე,იმერეთი
ჩივაძე,იმერეთი
ჩიკვაიძე,იმერეთი
ჩიკვატია,იმერეთი
ჩიკვილაძე,იმერეთი
ჩიმაკაძე,იმერეთი
ჩინჩალაძე,იმერეთი
ჩირაძე,იმერეთი
ჩირგაძე,იმერეთი
ჩიტავა,იმერეთი
ჩიტაძე,იმერეთი
ჩიტეიშვილი,იმერეთი
ჩიტია,იმერეთი
ჩიტიანი,იმერეთი
ჩიტეიშვილი,იმერეთი
ჩიტიძე,იმერეთი
ჩიტორელიძე,იმერეთი
ჩიქვილაძე,იმერეთი
ჩიქვინიძე,იმერეთი
ჩიქოვანი,იმერეთი
ჩიღვინაძე,იმერეთი
ჩიჩილაძე,იმერეთი
ჩიჩილიძე,იმერეთი
ჩიხაძე,იმერეთი
ჩიხლაძე,იმერეთი
ჩიხრაძე,იმერეთი
ჩიჯავაძე,იმერეთი
ჩლაჩიძე,იმერეთი
ჩოგავაძე,იმერეთი
ჩოგოვაძე,იმერეთი
ჩოლოყაშვილი,იმერეთი
ჩომახიძე,იმერეთი
ჩოჩია,იმერეთი
ჩოჩორაძე,იმერეთი
ჩოჩხიანი,იმერეთი
ჩოხვაძე,იმერეთი
ჩუბინიძე,იმერეთი
ჩუბუნიძე,იმერეთი
ჩუმაშვილი,იმერეთი
ჩუნეშელიძე,იმერეთი
ჩუღუნაძე,იმერეთი
ჩუხაძე,იმერეთი
ჩქიმიკოჩა,იმერეთი
ჩხაბერიძე,იმერეთი
ჩხაიძე,იმერეთი
ჩხართიშვილი,იმერეთი
ჩხარტიშვილი,იმერეთი
ჩხეიძე,იმერეთი
ჩხენკელი,იმერეთი
ჩხენკელოვი,იმერეთი
ჩხეტია,იმერეთი
ჩხეტიანი,იმერეთი
ჩხიკვაძე,იმერეთი
ჩხიკვიშვილი,იმერეთი
ჩხინკელი,იმერეთი
ჩხიროძე,იმერეთი
ჩხიტუნიძე,იმერეთი
ჩხობაძე,იმერეთი
ცაბაძე,იმერეთი
ცაგარეიშვილი,იმერეთი
ცაგელია,იმერეთი
ცაგურია,იმერეთი
ცადრეიშვილი,იმერეთი
ცაია,იმერეთი
ცანავა,იმერეთი
ცანაძე,იმერეთი
ცარციძე,იმერეთი
ცენტერაძე,იმერეთი
ცერცვაძე,იმერეთი
ცეცხლაძე,იმერეთი
