Surname,Region
ხალიშვილი,ქართლი
ხალხელაური,ქართლი
ხამიტაშვილი,ქართლი
ხამიცაშვილი,ქართლი
ხამხაძე,ქართლი
ხანიშვილი,ქართლი
ხანჯალაძე,ქართლი
ხაპირაშვილი,ქართლი
ხარაზაშვილი,ქართლი
ხარაზიშვილი,ქართლი
ხარანაული,ქართლი
ხარაული,ქართლი
ხარგალაძე,ქართლი
ხარეიშვილი,ქართლი
ხარიაშვილი,ქართლი
ხარიბეგაშვილი,ქართლი
ხარისთვალაშვილი,ქართლი
ხარნაული,ქართლი
ხარშილაძე,ქართლი
ხარხელაური,ქართლი
ხარხელი,ქართლი
ხატაშვილი,ქართლი
ხატისაშვილი,ქართლი
ხატისკაცი,ქართლი
ხაღულაშვილი,ქართლი
ხაჩიური,ქართლი
ხაჩიძე,ქართლი
ხახანაშვილი,ქართლი
ხახაშვილი,ქართლი
ხახვიაშვილი,ქართლი
ხახიაური,ქართლი
ხახიაშვილი,ქართლი
ხახნელიძე,ქართლი
ხაჯაველიძე,ქართლი
ხევსურიშვილი,ქართლი
ხეთერელი,ქართლი
ხელისუფალი,ქართლი
ხეოშვილი,ქართლი
ხერკელაძე,ქართლი
ხეროდინაშვილი,ქართლი
ხეროდინაშვილი,ქართლი
ხერხეულიძე,ქართლი
ხეჩინაშვილი,ქართლი
ხეჩუაშვილი,ქართლი
ხეხელაშვილი,ქართლი
ხვედიანელი,ქართლი
ხვედიანიძე,ქართლი
ხვედიაშვილი,ქართლი
ხიბლაშვილი,ქართლი
ხიბლიშვილი,ქართლი
ხიზამბარელი,ქართლი
ხიზანაშვილი,ქართლი
ხიზანიშვილი,ქართლი
ხირსელი,ქართლი
ხისფეხიშვილი,ქართლი
ხიტალიშვილი,ქართლი
ხლუსიძე,ქართლი
ხმიადაშვილი,ქართლი
ხოდელი,ქართლი
ხოზორაშვილი,ქართლი
ხოკერაშვილი,ქართლი
ხოკრიშვილი,ქართლი
ხოლუაშვილი,ქართლი
ხომალდიშვილი,ქართლი
ხომასურიძე,ქართლი
ხომეზური,ქართლი
ხორბალაძე,ქართლი
ხორგუაშვილი,ქართლი
ხორიაშვილი,ქართლი
ხორნაული,ქართლი
ხორხელი,ქართლი
ხოსიაშვილი,ქართლი
ხოსიტაშვილი,ქართლი
ხოსიშვილი,ქართლი
ხოსრიაშვილი,ქართლი
ხოსროშვილი,ქართლი
ხოსრუაშვილი,ქართლი
ხოცუაშვილი,ქართლი
ხოხაშვილი,ქართლი
ხრიკული,ქართლი
ხუბულაშვილი,ქართლი
ხუბულური,ქართლი
ხუდუაშვილი,ქართლი
ხუზაურუშვილი,ქართლი
ხულელიძე,ქართლი
ხულუზაური,ქართლი
ხუმარაძე,ქართლი
ხუნძაყიშვილი,ქართლი
ხუნძახიშვილი,ქართლი
ხუროშვილი,ქართლი
ხუტაშვილი,ქართლი
ხუტიაშვილი,ქართლი
ხუტილაშვილი,ქართლი
ხუციანიძე,ქართლი
ხუციაშვილი,ქართლი
ხუციშვილი,ქართლი
ხუცუნაშვილი,ქართლი
ხუჭიაშვილი,ქართლი
ხუხაშვილი,ქართლი
ჯაბანაშვილი,ქართლი
ჯაბაური,ქართლი
ჯაბახიძე,ქართლი
ჯაბიაშვილი,ქართლი
ჯაბიშვილი,ქართლი
ჯაბნიაშვილი,ქართლი
ჯაბუშანური,ქართლი
ჯაგოდნიშვილი,ქართლი
ჯაგური,ქართლი
ჯავახი,ქართლი
ჯავახიშვილი,ქართლი
ჯავრიშვილი,ქართლი
ჯალაბაძე,ქართლი
ჯალაბიძე,ქართლი
ჯამაგიძე,ქართლი
ჯამაკაშვილი,ქართლი
ჯამარჯაშვილი,ქართლი
ჯამასპაშვილი,ქართლი
ჯამბაზიშვილი,ქართლი
ჯამბრიშვილი,ქართლი
ჯამელაშვილი,ქართლი
ჯამერაშვილი,ქართლი
ჯამრიშვილი,ქართლი
ჯანანაშვილი,ქართლი
ჯანგებაშვილი,ქართლი
ჯანგირაშვილი,ქართლი
ჯანგიშერაშვილი,ქართლი
ჯანდაგაშვილი,ქართლი
ჯანეზაშვილი,ქართლი
ჯანვერდაშვილი,ქართლი
ჯანთიშვილი,ქართლი
ჯანიგაშვილი,ქართლი
ჯანტიშვილი,ქართლი
ჯანუყაშვილი,ქართლი
ჯანყულაშვილი,ქართლი
ჯანჯალაშვილი,ქართლი
ჯარიაშვილი,ქართლი
ჯარმელაშვილი,ქართლი
ჯარმელიშვილი,ქართლი
ჯაფიაშვილი,ქართლი
ჯაღათაშვილი,ქართლი
ჯაღიაშვილი,ქართლი
ჯაღმაიძე,ქართლი
ჯაღუმიძე,ქართლი
ჯაყელი,ქართლი
ჯაშაშვილი,ქართლი
ჯაშიაშვილი,ქართლი
ჯაჭვაძე,ქართლი
ჯახაშვილი,ქართლი
ჯახველაძე,ქართლი
ჯახველიძე,ქართლი
ჯებირაშვილი,ქართლი
ჯებისაშვილი,ქართლი
ჯეგაძე,ქართლი
ჯეირანაშვილი,ქართლი
ჯერვალიძე,ქართლი
ჯერიაშვილი,ქართლი
ჯერმიზაშვილი,ქართლი
ჯეჯელაშვილი,ქართლი
ჯეჯილაშვილი,ქართლი
ჯიდოშვილი,ქართლი
ჯიმუხაძე,ქართლი
ჯიმშელაშვილი,ქართლი
ჯიმშელაძე,ქართლი
ჯიმშელიძე,ქართლი
ჯიმშერაშვილი,ქართლი
ჯინიკაშვილი,ქართლი
ჯინიყაშვილი,ქართლი
ჯინჭარაული,ქართლი
ჯინჭარაშვილი,ქართლი
ჯინჯიხაშვილი,ქართლი
ჯირაშვილი,ქართლი
ჯირკვალიშვილი,ქართლი
ჯირკვალიძე,ქართლი
ჯირკველიშვილი,ქართლი
ჯიქაძე,ქართლი
ჯიქურაული,ქართლი
ჯიქური,ქართლი
ჯიხაშვილი,ქართლი
ჯიხვიშვილი,ქართლი
ჯიჯიაშვილი,ქართლი
ჯლანტიაშვილი,ქართლი
ჯობინაშვილი,ქართლი
ჯოგიაშვილი,ქართლი
ჯოლბორდი,ქართლი
ჯომარდაშვილი,ქართლი
ჯომარდიძე,ქართლი
ჯომარჯიძე,ქართლი
ჯორჯიაშვილი,ქართლი
ჯოღერდიშვილი,ქართლი
ჯოჯიშვილი,ქართლი
ჯუკაშვილი,ქართლი
ჯულიაშვილი,ქართლი
ჯუსტიშვილი,ქართლი
ჯუღაშვილი,ქართლი
ჯუშოშვილი,ქართლი
ჯუხარაშვილი,ქართლი
ჯუხარიძე,ქართლი
ჯღირაძე,ქართლი
ჯღუნიაშვილი,ქართლი
